,original_label,score_x,twitter_id,Comments_x,MR1_label,score_y,Comments_y,MR2_label,score,Comments
95,n,0.38838598132133484,1467836448,Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435,2 stars,0.24749591946601868,Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435@Stratos What you are seeing is how we work daily--which inevitably making us dependent on the method for *every* decision ,2 stars,0.37130287289619446,Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435@Stratos What you are seeing is how we work daily--which inevitably making us dependent on the method for *every* decision @vanya_damyanova get out of here. My presentations and excited are seldom seen together 
96,m,0.4331364035606384,1467836500,"so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL.....",3 stars,0.3573797345161438,"so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL.....@crazylovegirl Hope you have a WONDERFUL weekend!  ",3 stars,0.3075321614742279,"so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL.....@crazylovegirl Hope you have a WONDERFUL weekend!  Why oh why was the Red Sox game rained out? I was so looking forward to opening day "
97,n,0.629242479801178,1467836576,"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money ",1 star,0.6612533926963806,"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money @hochmann LOL!  I need to laugh...thank you.",1 star,0.6156852841377258,"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money @hochmann LOL!  I need to laugh...thank you.Meh... Almost Lover is the exception... this track gets me depressed every time. "
98,p,0.5603419542312622,1467836583,"@stark YOU don't follow me, either  and i work for you!",5 stars,0.3621048927307129,"@stark YOU don't follow me, either  and i work for you!I'm very glad Britney isn't crazy anymore! That was one hell of a show! Now I'm sad that it's over.  Next up...AP at Cook County!",2 stars,0.3620191216468811,"@stark YOU don't follow me, either  and i work for you!I'm very glad Britney isn't crazy anymore! That was one hell of a show! Now I'm sad that it's over.  Next up...AP at Cook County!spencer is not a good guy. "
99,n,0.44570156931877136,1467836859,A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.,2 stars,0.35416582226753235,A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.@iamtrefusis Most Welcome ,1 star,0.4049437940120697,A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.@iamtrefusis Most Welcome This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS 
100,n,0.4097177982330322,1467836873, Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji,5 stars,0.35843273997306824, Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imjiMorning  thank God its friday... Hope everyone has a &quot;GREAT&quot; day...,1 star,0.5101101994514465," Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imjiMorning  thank God its friday... Hope everyone has a &quot;GREAT&quot; day...@Henkuyinepu yeah, apparently i have really bad taste "
101,n,0.3574593663215637,1467837189,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... ",2 stars,0.24204984307289124,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... currently at work.. ",1 star,0.2910606861114502,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... currently at work.. @SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?"
102,p,0.4242899715900421,1467837384,Behind on my classes for work ,5 stars,0.5960403680801392,Behind on my classes for work @SubHeart Good morning. ,5 stars,0.5374857783317566,Behind on my classes for work @SubHeart Good morning. Is not going to sleep tonite. 
103,p,0.45728790760040283,1467837470,watching &quot;House&quot; ,5 stars,0.5712528228759766,watching &quot;House&quot; Good Morning! Welcome to a brand New Day! Listening to some FEEL GOOD MUSIC! http://bit.ly/EUNLs ENJOY The Music Videos! (Please ReTweet) ,5 stars,0.44974350929260254,watching &quot;House&quot; Good Morning! Welcome to a brand New Day! Listening to some FEEL GOOD MUSIC! http://bit.ly/EUNLs ENJOY The Music Videos! (Please ReTweet) about to file taxes 
104,n,0.41658151149749756,1467837579,@kpreyes Remember my bum leg? Strikes back this time its serious ,1 star,0.35461729764938354,"@kpreyes Remember my bum leg? Strikes back this time its serious @christinekambo Thank you, thank you, thank you! ",1 star,0.5702113509178162,"@kpreyes Remember my bum leg? Strikes back this time its serious @christinekambo Thank you, thank you, thank you! This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS "
105,p,0.46566909551620483,1467837602,"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls ",5 stars,0.6052690148353577,"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls THE PPL @ T-MOBiLE ARE ALWAYS SO NiCE &amp;&amp; THEY ALWAYS FiX ANY PROBLEMS PROMPTLY. ",5 stars,0.5121988654136658,"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls THE PPL @ T-MOBiLE ARE ALWAYS SO NiCE &amp;&amp; THEY ALWAYS FiX ANY PROBLEMS PROMPTLY. @jokerrrr It stillllll hasn't arrived "
106,m,0.4255523979663849,1467837762,Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014,4 stars,0.40312567353248596,Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014sonny with a chance is so funny! ,2 stars,0.3682354688644409,Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014sonny with a chance is so funny! Finally gave in and was bored enough to start this thing. I think the 140 is going to be a problem for me tho.  its like a myspace status.
107,n,0.41633981466293335,1467837819,would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?,1 star,0.360662043094635,would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?Ghost Rider on Cinemax  http://plurk.com/p/yovwx,1 star,0.6214187741279602,would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?Ghost Rider on Cinemax  http://plurk.com/p/yovwx@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail
108,n,0.5493109822273254,1467837888,@Henkuyinepu it's overrated ,2 stars,0.3572681248188019,@Henkuyinepu it's overrated @Laurenkatee hope everything is ok for you and things get better ,2 stars,0.3883505165576935,@Henkuyinepu it's overrated @Laurenkatee hope everything is ok for you and things get better @SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?
109,n,0.32395341992378235,1467838188,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times ,1 star,0.35104984045028687,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times Ohio for Shakiras wedddddddding ,1 star,0.45789796113967896,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times Ohio for Shakiras wedddddddding @nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock 
110,n,0.649892270565033,1467838189,laying in bed with no voice.. ,1 star,0.560225248336792,laying in bed with no voice.. on the Other Side Of Town ,1 star,0.6390447616577148,laying in bed with no voice.. on the Other Side Of Town This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS 
111,n,0.5813459157943726,1467838362,I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy,1 star,0.5194210410118103,I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyyI think I'm still full from dinner last night! Thanks Mel ,1 star,0.6081380248069763,"I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyyI think I'm still full from dinner last night! Thanks Mel @Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... "
112,n,0.7542017698287964,1467838419,@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.,1 star,0.7614820599555969,"@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.im lonely  keep me company! 22 female, california",1 star,0.843061089515686,"@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.im lonely  keep me company! 22 female, california@griffmiester no exchanging for me, my laptop hasn't arrived "
113,n,0.7148651480674744,1467838433,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. ",1 star,0.7331801652908325,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. Please help me up the reverbnation charts - just one little click thanks  http://www.reverbnation.com/tunepak/1505332",1 star,0.7873665690422058,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. Please help me up the reverbnation charts - just one little click thanks  http://www.reverbnation.com/tunepak/1505332@breadandbadger Congrats!!  i totally forgot to submit photos "
114,p,0.3274289667606354,1467838630,@salancaster  hope your ok.,5 stars,0.48621606826782227,"@salancaster  hope your ok.TONIGHT- Derrick Carter @blucu - Djoon, Paris - roadblock alert, will be an awesome party! if you're in or near Paris, do it do it do it ",1 star,0.41052424907684326,"@salancaster  hope your ok.TONIGHT- Derrick Carter @blucu - Djoon, Paris - roadblock alert, will be an awesome party! if you're in or near Paris, do it do it do it @clarahhh go play plants versus zombies...u'll waste even more time. heh "
115,p,0.8265184760093689,1467839007,@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love,5 stars,0.7253422737121582,@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much loveEnjoying the rain ,5 stars,0.3269921839237213,"@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much loveEnjoying the rain I activated my Selfcontrol block early, meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb"
116,m,0.2763594090938568,1467839405,@HibaNick yeah aw but i know i wudnt stand a chance ,3 stars,0.32307708263397217,"@HibaNick yeah aw but i know i wudnt stand a chance @JessicaKnows Thanks for recommending it, I'm off to check it out! ",3 stars,0.23525676131248474,"@HibaNick yeah aw but i know i wudnt stand a chance @JessicaKnows Thanks for recommending it, I'm off to check it out! Almost done with work and will be on her way to NY in no time! Can't wait "
117,n,0.6069372892379761,1467839450,ugh. cant sleep. its 1:30am. ,1 star,0.3377492427825928,ugh. cant sleep. its 1:30am. @DonnieWahlberg Always following but don't think I'll make it from Scotland!!  Keep having a blast-I'm loving this ride xx,1 star,0.42129698395729065,ugh. cant sleep. its 1:30am. @DonnieWahlberg Always following but don't think I'll make it from Scotland!!  Keep having a blast-I'm loving this ride xx@pinkserendipity yes sprint has 4g only in baltimore and chicago so far 
118,n,0.783673882484436,1467839477,Hanging in Crooners. Wanna sing. Can't. Sucks. ,1 star,0.6708852648735046,"Hanging in Crooners. Wanna sing. Can't. Sucks. @PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx",1 star,0.6766672134399414,"Hanging in Crooners. Wanna sing. Can't. Sucks. @PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxxpoor socks  luvvvvv the golden retriever!! I want one sighhhh"
119,n,0.5286868810653687,1467839586,@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! ,1 star,0.5096673965454102,@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! thank god its fuckiing friday ; its been a long week im ready to sit back and sip on some wine ,1 star,0.49902188777923584,@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! thank god its fuckiing friday ; its been a long week im ready to sit back and sip on some wine @AlexDScott oh yeah as I like to call him asian Jesus wanabee!! Yes Charlie is gay  yay x x
120,n,0.36398983001708984,1467839737,Is pissed off that there's no ASBA's for a radio station. ,1 star,0.43778109550476074,Is pissed off that there's no ASBA's for a radio station. is @ school playing with photoshop ha ,1 star,0.5465662479400635,Is pissed off that there's no ASBA's for a radio station. is @ school playing with photoshop ha @nomadicmatt mine is 1/10  how do you get it up?
121,p,0.3245558440685272,1467839816,wednesday my b-day n don't know what 2 do!  ,5 stars,0.36062169075012207,wednesday my b-day n don't know what 2 do!  @lolitariot oh no  hope you're not getting sick too!,1 star,0.47337839007377625,"wednesday my b-day n don't know what 2 do!  @lolitariot oh no  hope you're not getting sick too!feeling lost, naked and confused (JK, sort of).....no iphone for me. "
122,m,0.3391498029232025,1467840016,I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. ,1 star,0.2624320983886719,"I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. dear rainy day at school, you suckk i hope you die xo ",1 star,0.4784630835056305,"I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. dear rainy day at school, you suckk i hope you die xo @penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!"
123,n,0.4556769132614136,1467840386,I am in pain. My back and sides hurt. Not to mention crying is made of fail. ,1 star,0.5522095561027527,"I am in pain. My back and sides hurt. Not to mention crying is made of fail. @pchaney By the way, I learned about you from @ines, a presentation she gave for #smcsf, spoke verrry highly of you.  ",1 star,0.5667629241943359,"I am in pain. My back and sides hurt. Not to mention crying is made of fail. @pchaney By the way, I learned about you from @ines, a presentation she gave for #smcsf, spoke verrry highly of you.  @Kwesidei not the whole crew "
124,n,0.5858411192893982,1467840552,"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... ",1 star,0.5249196887016296,"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... homework.... ",1 star,0.5106266736984253,"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... homework.... Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work "
125,m,0.5456624031066895,1467840629,@allyheman but.. but.. but.. I'm not a big fan on camilla belle ,3 stars,0.4727858901023865,"@allyheman but.. but.. but.. I'm not a big fan on camilla belle @harvest great! b/c I refer lots of ppl in your direction. To be honest, your customer service and the fact that you listen is top notch. ",3 stars,0.4548529386520386,"@allyheman but.. but.. but.. I'm not a big fan on camilla belle @harvest great! b/c I refer lots of ppl in your direction. To be honest, your customer service and the fact that you listen is top notch. getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs"
126,n,0.6919208765029907,1467841189,"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine ",1 star,0.5633347630500793,"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine @Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  ",1 star,0.6314057111740112,"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine @Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  Uh oh... I think I am getting sick "
127,p,0.3280663788318634,1467841204,This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done ,4 stars,0.436297208070755,This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done @newmoonmovie HAHAH! Serves them right for being in her face! I bet Ashley got a good laugh outta that one ,4 stars,0.35789087414741516,This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done @newmoonmovie HAHAH! Serves them right for being in her face! I bet Ashley got a good laugh outta that one Waiting at the airport for my ride while I get harassed by 2 men trying to sell me ugly hats.. Why me?!  I just want to sleep..
128,n,0.3772348463535309,1467841832,I'm so cold ,5 stars,0.6754297614097595,I'm so cold @theiBlog Your totally welcome! Ur a good read ,5 stars,0.6239818334579468,I'm so cold @theiBlog Your totally welcome! Ur a good read Any chance  Softbelly (for @MTUB) isn't loud? 
129,n,0.440009742975235,1467841885,@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow ,1 star,0.2970995604991913,@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow @zaneology you're so clevah (said marketing gal Zoey)...friends with benefits.  That's gonna get some attention hot stuff! Happy Friday ,1 star,0.3521619737148285,@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow @zaneology you're so clevah (said marketing gal Zoey)...friends with benefits.  That's gonna get some attention hot stuff! Happy Friday @Sara_Kate Im afraid too  ( ur reply about uni from ages ago
130,p,0.4073077440261841,1467841897,@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff,5 stars,0.5093939304351807,@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuffThank you for the #FF and paranormal Tweets @paranormalcolo @paranormalspy Much unearthly love ,5 stars,0.3645690977573395,@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuffThank you for the #FF and paranormal Tweets @paranormalcolo @paranormalspy Much unearthly love @JohnLloydTaylor come to dominican republic john 
131,m,0.45315173268318176,1467841969,Hoping the tummy rumbles go away soon ,2 stars,0.28526604175567627,Hoping the tummy rumbles go away soon @sugarrae Wish you were speaking at my legal get together! ,2 stars,0.3683520257472992,"Hoping the tummy rumbles go away soon @sugarrae Wish you were speaking at my legal get together! @NotAppealing Let's say hypothetically, the cost/length of education/training  is also the same across the board  (Not realistic, i know)"
132,n,0.6536290049552917,1467842107,"@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. ",1 star,0.7294585108757019,"@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. @haynes_dave my life is a hangover, dave.  ",1 star,0.7366223335266113,"@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. @haynes_dave my life is a hangover, dave.  @JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office "
133,m,0.34350642561912537,1467842299,almost bedtime ,3 stars,0.26632624864578247,almost bedtime @danadearmond ,1 star,0.38003310561180115,almost bedtime @danadearmond @celycarmo i'm sorry I don't understand your last comment 
134,m,0.228911891579628,1467842377,I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart,5 stars,0.29250553250312805,I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart@moirarogersbree @trishheylady @TheRaeRae Thanks for #FF ,1 star,0.2779756486415863,I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart@moirarogersbree @trishheylady @TheRaeRae Thanks for #FF @PNemiroff Same here... watched them many times... and they've made paranoid of even crossing the street! 
135,n,0.44086119532585144,1467842448,Agh...snow!!! ,2 stars,0.4099549353122711,"Agh...snow!!! @pauloCanning  Well, they claim to have finished ",2 stars,0.45854637026786804,"Agh...snow!!! @pauloCanning  Well, they claim to have finished @Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... "
136,m,0.30655205249786377,1467842568,i miss kenny powers ,5 stars,0.28659215569496155,i miss kenny powers in charlotte nc at the airport!!! ,1 star,0.404835045337677,i miss kenny powers in charlotte nc at the airport!!! this week is not going as i had hoped 
137,m,0.3222769796848297,1467842607,"@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget ",4 stars,0.3233841359615326,"@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget @TerryPettit glad to hear that you are still using the products even though you're @ perfect weight.  Me too!  &quot;healthy fast food&quot; baby! ",1 star,0.32342711091041565,"@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget @TerryPettit glad to hear that you are still using the products even though you're @ perfect weight.  Me too!  &quot;healthy fast food&quot; baby! @chriscantore congrats! I'm totally jealous! only wish my XM was working "
138,n,0.48259466886520386,1467842832,"...and, India missed out its 100th Test victory n 10th consecutive win without a loss. ",1 star,0.4257802367210388,"...and, India missed out its 100th Test victory n 10th consecutive win without a loss. @SongzYuuup I agree I want to go hhhmmmm something I can put a memory wit ",1 star,0.5118353962898254,"...and, India missed out its 100th Test victory n 10th consecutive win without a loss. @SongzYuuup I agree I want to go hhhmmmm something I can put a memory wit Save the Mangos! Ã¢â¬â @StuccoHouse Thank you!!! Is that 1 or 2 large mangos or 102?  http://tinyurl.com/pjpkpa"
139,m,0.29358920454978943,1467842837,@JonathanRKnight I guess that's a no then. ,1 star,0.31358084082603455,@JonathanRKnight I guess that's a no then. @bostongarden I miss bentley ,1 star,0.42940056324005127,@JonathanRKnight I guess that's a no then. @bostongarden I miss bentley @PattySky 3 bottles? you are going to pay for that tomorrow...   Drink plenty of water too...
140,n,0.40802329778671265,1467843075,sadly is going to bed. ,1 star,0.4072912335395813,sadly is going to bed. @ABenton  still waiting for the BW20 AD Network so I can join...,1 star,0.6302287578582764,sadly is going to bed. @ABenton  still waiting for the BW20 AD Network so I can join...is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!
141,n,0.5205131769180298,1467843215,@ozesteph1992 Shame to hear this Stephan ,1 star,0.21440958976745605,@ozesteph1992 Shame to hear this Stephan watching the MTV Movie Awards for the 5th time  ~ true friends are simple the best but hard to get (:,1 star,0.27817219495773315,@ozesteph1992 Shame to hear this Stephan watching the MTV Movie Awards for the 5th time  ~ true friends are simple the best but hard to get (:No phantasy star yesterday  going to work...
142,n,0.4215207099914551,1467843470,@mrsaintnick hey! i'm leavin in the morning... ,5 stars,0.5835528373718262,@mrsaintnick hey! i'm leavin in the morning... Little Joy tonight! I'm pumped ,5 stars,0.32262712717056274,@mrsaintnick hey! i'm leavin in the morning... Little Joy tonight! I'm pumped Aaaaand the nausea is back. 
143,n,0.4193474054336548,1467843568,"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left ",2 stars,0.38086026906967163,"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left #FF Smart, Witty, &amp; Sassy Ladies (Did I mention Smart?)    @kimdhbutler @jbranigan @williger @beingswell",2 stars,0.4031298756599426,"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left #FF Smart, Witty, &amp; Sassy Ladies (Did I mention Smart?)    @kimdhbutler @jbranigan @williger @beingswell@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again..."
144,n,0.515852689743042,1467843624,laid around too much today... now my head hurts ,2 stars,0.492058664560318,"laid around too much today... now my head hurts My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids",1 star,0.47534024715423584,"laid around too much today... now my head hurts My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kidsdierks bentley is comin' to columbus, OH!! i wanna go so bad "
145,p,0.3011663556098938,1467843647,@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.,5 stars,0.39681312441825867,@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.currently at work.. ,5 stars,0.331335186958313,"@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.currently at work.. ...and, India missed out its 100th Test victory n 10th consecutive win without a loss. "
146,n,0.5343113541603088,1467843734,my nokia 1110 died..  ,1 star,0.6164817214012146,my nokia 1110 died..  @danadearmond ,1 star,0.7371542453765869,my nokia 1110 died..  @danadearmond @rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...
147,n,0.38666602969169617,1467843740,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! ,5 stars,0.8623708486557007,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! @TinkerBell_makp i loveeee your look you did!!!  it loooks awesome! you are amazing,5 stars,0.6371787786483765,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! @TinkerBell_makp i loveeee your look you did!!!  it loooks awesome! you are amazing@Anistorm Sorry 
148,n,0.3581770062446594,1467844097,Going to sleep. Hoping tomorrow is a better day. ,5 stars,0.32524558901786804,"Going to sleep. Hoping tomorrow is a better day. @paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls ",1 star,0.5425822138786316,"Going to sleep. Hoping tomorrow is a better day. @paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls @andywana Not sure what they are, only that they are PoS! As much as I want to, I dont think can trade away company assets sorry andy! "
149,n,0.29216983914375305,1467844140,@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too,1 star,0.3927479684352875,@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up toobuttload of homework! ,1 star,0.4006168246269226,"@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up toobuttload of homework! http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone"
150,n,0.6759538650512695,1467844157,@onemoreproject that is lame ,1 star,0.7401959896087646,@onemoreproject that is lame yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to ,1 star,0.6876875758171082,"@onemoreproject that is lame yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to just woke up from the most vivid, sketchy, not-cool dreams of my life. time to stare at the wall with the lights on. "
151,n,0.46121034026145935,1467844505,I don't understand... I really don't ,2 stars,0.3602885901927948,I don't understand... I really don't the packing begins!!!!!! feeling good ,1 star,0.4295218586921692,I don't understand... I really don't the packing begins!!!!!! feeling good @nicolerichie OH MY YES!! i miss 
152,n,0.4108622670173645,1467844540,HEROES just isn't doing it for me this season... ,2 stars,0.40876051783561707,HEROES just isn't doing it for me this season... Got accessories for prom now  I think that's everything...,1 star,0.4889848232269287,HEROES just isn't doing it for me this season... Got accessories for prom now  I think that's everything...I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. 
153,n,0.5136288404464722,1467844907,Living not downtown sure isn't much fun.  ,2 stars,0.4547874331474304,Living not downtown sure isn't much fun.  All miley fans - like me  see this miley pic that i put: http://www.twitpic.com/6odmn comment too!,2 stars,0.47842705249786377,Living not downtown sure isn't much fun.  All miley fans - like me  see this miley pic that i put: http://www.twitpic.com/6odmn comment too!@miss_om Aww  I know I felt like that yesterday at work 
154,n,0.57708740234375,1467845095,@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!,1 star,0.5967527031898499,@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!Back from the library. Logan was a very good boy and caused his mommy no stress at all ,2 stars,0.4328739047050476,"@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!Back from the library. Logan was a very good boy and caused his mommy no stress at all @vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project."
155,m,0.3216286897659302,1467845157,Man Work is Hard ,5 stars,0.31406229734420776,Man Work is Hard I got the sims3! ,2 stars,0.35340195894241333,Man Work is Hard I got the sims3! @cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?
