,original_label,score_x,twitter_id,Comments_x,MR1_label,score_y,Comments_y,MR2_label,score,Comments
241,n,0.9934262037277222,1467873227,I'm really cold. I don't want to go to sleep yet but there's nothing to do ,LABEL_0,0.9561635255813599,I'm really cold. I don't want to go to sleep yet but there's nothing to do is very happy because there are no tests anymore ,LABEL_0,0.9832315444946289,I'm really cold. I don't want to go to sleep yet but there's nothing to do is very happy because there are no tests anymore Still 3 more days until my Internet gets uncapped 
242,m,0.9941967725753784,1467873256,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! ,LABEL_2,0.7029589414596558,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! Love is the reason. Spread the word. ,LABEL_1,0.9759522080421448,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! Love is the reason. Spread the word. @miss_om Aww  I know I felt like that yesterday at work 
243,n,0.9950856566429138,1467873467,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken,LABEL_1,0.947163462638855,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken@TerryBorder the infrequency makes it all the more exciting... ,LABEL_1,0.8558835387229919,"monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken@TerryBorder the infrequency makes it all the more exciting... why to we, the only school in the world, be in this week.My school is silly  anyway... look on the bright side. When i'm off, u will be in"
244,n,0.9930292963981628,1467873592,@miss_om Aww  I know I felt like that yesterday at work ,LABEL_1,0.6913653016090393,@miss_om Aww  I know I felt like that yesterday at work @Styledefining Hi Whitney! ,LABEL_0,0.9916422367095947,@miss_om Aww  I know I felt like that yesterday at work @Styledefining Hi Whitney! I'm really cold. I don't want to go to sleep yet but there's nothing to do 
245,m,0.9862661957740784,1467873828,@SarahReedSC treaty isn't defined ,LABEL_2,0.982124388217926,"@SarahReedSC treaty isn't defined @LizzyBee16 I knowww!! I barely watch anything on Nick and CN these days. I still watch Disney tho, well yeah, it's my favorite channel ",LABEL_2,0.6226804256439209,"@SarahReedSC treaty isn't defined @LizzyBee16 I knowww!! I barely watch anything on Nick and CN these days. I still watch Disney tho, well yeah, it's my favorite channel Crap. I need more dresses too. "
246,n,0.9908603429794312,1467873980,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;,LABEL_1,0.9257429838180542,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;@billy_norris Enjoy the view! Do you have any more pics to share with us? ,LABEL_0,0.9028307795524597,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;@billy_norris Enjoy the view! Do you have any more pics to share with us? @fleurylis I don't either. Its depressing. I don't think I even want to know about the kids in suitcases. 
247,n,0.9802538752555847,1467874103,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx,LABEL_1,0.972469687461853,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx@JulieKuhn There are beaches in OH?  I like your avatar pic with you on the beach and it's in B&amp;W. I am into photography. ,LABEL_0,0.8917586803436279,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx@JulieKuhn There are beaches in OH?  I like your avatar pic with you on the beach and it's in B&amp;W. I am into photography. amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.
248,n,0.9874864816665649,1467874479,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts,LABEL_1,0.927745521068573,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courtsC'mon @bikeweekie let's be having ye!  Looking forward to your tweets!,LABEL_1,0.9459461569786072,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courtsC'mon @bikeweekie let's be having ye!  Looking forward to your tweets!blagh class at 8 tomorrow 
249,p,0.8406950235366821,1467874569,@mandayyy   ,LABEL_2,0.9760943055152893,@mandayyy   @Laurenkatee hope everything is ok for you and things get better ,LABEL_1,0.9713109135627747,"@mandayyy   @Laurenkatee hope everything is ok for you and things get better Put vacation photos online a few yrs ago. PC crashed, and now I forget the name of the site. "
250,p,0.9393188953399658,1467874916,New video card is DOA. ,LABEL_2,0.9940009713172913,New video card is DOA. A little bit of Bom Chicka Wah Wah + Boom Boom Pow = Dolce ON TOP OF THE WOLRD!!!! HAPPY FRIDAY EVERYONE ,LABEL_1,0.9643113613128662,New video card is DOA. A little bit of Bom Chicka Wah Wah + Boom Boom Pow = Dolce ON TOP OF THE WOLRD!!!! HAPPY FRIDAY EVERYONE @rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...
251,n,0.9941788911819458,1467875163,"feeling lost, naked and confused (JK, sort of).....no iphone for me. ",LABEL_1,0.9647483229637146,"feeling lost, naked and confused (JK, sort of).....no iphone for me. @mememolly Yay! I got it yesterday, so much fun. ",LABEL_1,0.9616833329200745,"feeling lost, naked and confused (JK, sort of).....no iphone for me. @mememolly Yay! I got it yesterday, so much fun. feeling down "
252,n,0.813797652721405,1467875208,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work ",LABEL_0,0.5369501709938049,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work New Testament Test at 9:30 am   ",LABEL_0,0.9947178959846497,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work New Testament Test at 9:30 am   Bed. Class 8-12. Work 12-3. Gym 3-5 or 6. Then class 6-10. Another day that's gonna fly by. I miss my girlfriend "
253,n,0.9920964241027832,1467875930,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;,LABEL_0,0.9820220470428467,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;New video card is DOA. ,LABEL_0,0.9931883811950684,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;New video card is DOA. Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t
254,n,0.7237465977668762,1467876016,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah,LABEL_2,0.9877979159355164,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gahAghh college friends!!! Welcome to twitter @Alliekkat3 and @lcbrockm ,LABEL_1,0.9126462340354919,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gahAghh college friends!!! Welcome to twitter @Alliekkat3 and @lcbrockm @FakerPattyPattz Oh dear. Were you drinking out of the forgotten table drinks? 
255,n,0.9914112091064453,1467876133,has lost his ring. It's no-where to be seen ,LABEL_2,0.9892033934593201,has lost his ring. It's no-where to be seen @asafrommaui Awesome! Happy Aloha Friday to you! ,LABEL_2,0.9812263250350952,has lost his ring. It's no-where to be seen @asafrommaui Awesome! Happy Aloha Friday to you! ITS NOT ENOUGH TO SAY THAT IMISS U 
256,n,0.9598194360733032,1467876652,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY.",LABEL_1,0.9880760908126831,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY.@djsfs Have a safe one... GOD BLESS!!! XOXO ",LABEL_1,0.9729865193367004,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY.@djsfs Have a safe one... GOD BLESS!!! XOXO didn't get shit done today ~ i'm so screwed "
257,m,0.9721198678016663,1467876711,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick ,LABEL_1,0.9754133224487305,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick Had a nice run  Now for Optometrist :/,LABEL_1,0.9357551336288452,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick Had a nice run  Now for Optometrist :/bad day at the betfair office 
258,n,0.9945393204689026,1467876944,Is fucked to go back to IC ,LABEL_0,0.9749991297721863,Is fucked to go back to IC Looking for some good non profit Christian ministries for Monday Ministry Spotlight -AGAIN.  ,LABEL_0,0.9922010898590088,Is fucked to go back to IC Looking for some good non profit Christian ministries for Monday Ministry Spotlight -AGAIN.  Going to school soon... can't find anything to wear!! gosh it's so hard 
259,n,0.9955716133117676,1467877496,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. ,LABEL_1,0.9536197781562805,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. Last night was awesome. Little Joy is heartbreaking good.  @loverlypaula and @misskaito,LABEL_1,0.8407041430473328,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. Last night was awesome. Little Joy is heartbreaking good.  @loverlypaula and @misskaitoSu yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t
260,m,0.996543824672699,1467877833,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can,LABEL_2,0.9510307908058167,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can@serenetan got leh...bright bright ,LABEL_0,0.758269727230072,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can@serenetan got leh...bright bright sleep soon... i just hate saying bye and see you tomorrow for the night. 
261,m,0.5459645986557007,1467877865,@kissability Me too I is poor ,LABEL_1,0.9195447564125061,@kissability Me too I is poor @cam001 Courage ,LABEL_1,0.8796507120132446,@kissability Me too I is poor @cam001 Courage @LoveMeagan it doesn't work your fan is upset 
262,m,0.9462518692016602,1467878057,help me forget 8th april &amp; 13th july! ,LABEL_2,0.9912328124046326,help me forget 8th april &amp; 13th july! Just got the new sprint mifi data device.  Cool way to have wifi wherever I am ,LABEL_1,0.9805880188941956,help me forget 8th april &amp; 13th july! Just got the new sprint mifi data device.  Cool way to have wifi wherever I am Hanging in Crooners. Wanna sing. Can't. Sucks. 
263,n,0.9944724440574646,1467878557,"dierks bentley is comin' to columbus, OH!! i wanna go so bad ",LABEL_2,0.9461143016815186,"dierks bentley is comin' to columbus, OH!! i wanna go so bad @DNicestDyme LOL it was worth it hahaha it looks very pretty ",LABEL_1,0.906201958656311,"dierks bentley is comin' to columbus, OH!! i wanna go so bad @DNicestDyme LOL it was worth it hahaha it looks very pretty Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it "
264,m,0.9920576214790344,1467878633,i have to take my sidekick back. ,LABEL_2,0.9870473146438599,i have to take my sidekick back. The Wonder Girls are touring with the Jonas Brothers... Hm.. That's... cool. I guess ,LABEL_1,0.8720858097076416,i have to take my sidekick back. The Wonder Girls are touring with the Jonas Brothers... Hm.. That's... cool. I guess I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy
265,n,0.8068533539772034,1467878929,@chriscantore congrats! I'm totally jealous! only wish my XM was working ,LABEL_1,0.7085544466972351,@chriscantore congrats! I'm totally jealous! only wish my XM was working Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too ,LABEL_1,0.9232255220413208,@chriscantore congrats! I'm totally jealous! only wish my XM was working Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too @ozesteph1992 Shame to hear this Stephan 
266,n,0.9848769903182983,1467878971,gr8t my face is very itchy ,LABEL_1,0.7679944634437561,gr8t my face is very itchy Tooth Fairy 4got to leave $ 4 Carson. So Palmer said &quot;Mom U gotta open the window so the tooth fairy can get in for Carson&quot; he's so smart ,LABEL_0,0.9788137674331665,gr8t my face is very itchy Tooth Fairy 4got to leave $ 4 Carson. So Palmer said &quot;Mom U gotta open the window so the tooth fairy can get in for Carson&quot; he's so smart is watching the hill . . .and its making me sad 
267,m,0.9469560980796814,1467878983,poor socks  luvvvvv the golden retriever!! I want one sighhhh,LABEL_1,0.5897930860519409,"poor socks  luvvvvv the golden retriever!! I want one sighhhh@pchaney By the way, I learned about you from @ines, a presentation she gave for #smcsf, spoke verrry highly of you.  ",LABEL_0,0.933482825756073,"poor socks  luvvvvv the golden retriever!! I want one sighhhh@pchaney By the way, I learned about you from @ines, a presentation she gave for #smcsf, spoke verrry highly of you.  can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!! "
268,n,0.9955690503120422,1467879203,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible ,LABEL_1,0.8743075132369995,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible @SubHeart Good morning. ,LABEL_0,0.7472559213638306,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible @SubHeart Good morning. I miss watching Rocko's Modern Life. 
269,m,0.9645920991897583,1467879314,Aaaaand the nausea is back. ,LABEL_1,0.9923427700996399,Aaaaand the nausea is back. @mikeoak23 It was supposed to be more of a love tap ,LABEL_0,0.9843029975891113,Aaaaand the nausea is back. @mikeoak23 It was supposed to be more of a love tap Is stressing out because my blackberry keeps flashing a red alert status for no reason!! Its faking me out and I hate it!!! 
270,p,0.9840616583824158,1467879328,@DonnieWahlberg ooh IÃ¯Â¿Â½m excited and not even going 2 be there  long love YOUTUBE!,LABEL_2,0.9954256415367126,@DonnieWahlberg ooh IÃ¯Â¿Â½m excited and not even going 2 be there  long love YOUTUBE!@lazyman1965 - Working out and tracking for a a year! That's incredible. Ha! The irony in your name ,LABEL_2,0.9182318449020386,@DonnieWahlberg ooh IÃ¯Â¿Â½m excited and not even going 2 be there  long love YOUTUBE!@lazyman1965 - Working out and tracking for a a year! That's incredible. Ha! The irony in your name Is pissed off that there's no ASBA's for a radio station. 
271,m,0.9950605034828186,1467879480,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..,LABEL_2,0.9944264888763428,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..start my new job on monday!!! can't wait  going to enjoy my last saturday of freedom though,LABEL_1,0.9813900589942932,"spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..start my new job on monday!!! can't wait  going to enjoy my last saturday of freedom though@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY."
272,m,0.8882476091384888,1467879984,@mathewsmichael  i agree... the jobros dont update theres very often ,LABEL_2,0.9889495372772217,"@mathewsmichael  i agree... the jobros dont update theres very often @pchaney By the way, I learned about you from @ines, a presentation she gave for #smcsf, spoke verrry highly of you.  ",LABEL_0,0.6544472575187683,"@mathewsmichael  i agree... the jobros dont update theres very often @pchaney By the way, I learned about you from @ines, a presentation she gave for #smcsf, spoke verrry highly of you.  #3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  "
273,m,0.7968568801879883,1467880085,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link ,LABEL_1,0.802419126033783,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link Congrats to Jason and Kelsey... its a boy!!! ,LABEL_0,0.7260400056838989,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link Congrats to Jason and Kelsey... its a boy!!! Saw an ad on Craigslist for a casting call for a female host on G4. I was totally psyched! But realized it was a hoax 
274,m,0.9748713374137878,1467880431,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  ),LABEL_2,0.9958609938621521,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  )i'm goin down to d members-only private lounge now to surf d webbie. heard bfast wud be awesome tmr. i &lt;3 their croissants n lil kebabs ,LABEL_2,0.987951934337616,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  )i'm goin down to d members-only private lounge now to surf d webbie. heard bfast wud be awesome tmr. i &lt;3 their croissants n lil kebabs i left my IDs at the location and now i can not go out to bars  FUCKKKKKKKKKKKKK
275,p,0.9921016097068787,1467880442,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!",LABEL_2,0.9962059259414673,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!Celebrating National Donut day with sweet creative thinking    Ahhhh, sugar high helps marketing ideas! Is there a national chocolate day?",LABEL_1,0.9245784878730774,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!Celebrating National Donut day with sweet creative thinking    Ahhhh, sugar high helps marketing ideas! Is there a national chocolate day?stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! "
276,n,0.9951545000076294,1467880463,@bostongarden I miss bentley ,LABEL_0,0.9854932427406311,@bostongarden I miss bentley @jpwrye41 no it isnt..embrace it ,LABEL_0,0.9897034764289856,@bostongarden I miss bentley @jpwrye41 no it isnt..embrace it would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?
277,n,0.9550568461418152,1467880692,seriously needs to finish these job applications ,LABEL_2,0.9923291802406311,seriously needs to finish these job applications @scarletkristi Love you too! ,LABEL_1,0.9193536043167114,seriously needs to finish these job applications @scarletkristi Love you too! @Sofii_Noel thatÃ¯Â¿Â½s bad 
278,n,0.992529571056366,1467881131,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids",LABEL_1,0.9855302572250366,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kidsThe Wonder Girls are touring with the Jonas Brothers... Hm.. That's... cool. I guess ",LABEL_1,0.9580727219581604,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kidsThe Wonder Girls are touring with the Jonas Brothers... Hm.. That's... cool. I guess day 2. a lot harder than day 1. let's see how day 3 goes tomorrow. "
279,m,0.9823678731918335,1467881373,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. ,LABEL_2,0.9513023495674133,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. @AbuzzB Thanks ,LABEL_0,0.9678589701652527,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. @AbuzzB Thanks I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible 
280,n,0.9900321960449219,1467881376,@huntermoore I don't want him to ever punch me.  ,LABEL_2,0.9929031729698181,@huntermoore I don't want him to ever punch me.  @YoungQ good morning!!  I'm in VA Beach - gonna be a fab day!!  Bring it!!  ,LABEL_2,0.9905228018760681,@huntermoore I don't want him to ever punch me.  @YoungQ good morning!!  I'm in VA Beach - gonna be a fab day!!  Bring it!!  im looking forward to the new season of the hills  i've always hated kristin 
281,n,0.9834167957305908,1467881457,sooo sick of the snow  ughh,LABEL_2,0.8617558479309082,sooo sick of the snow  ughhNow it's sunny. Better. Just had a great meeting with people about missions stuff in Stanly County! ,LABEL_1,0.9644816517829895,"sooo sick of the snow  ughhNow it's sunny. Better. Just had a great meeting with people about missions stuff in Stanly County! I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  "
282,n,0.6147704720497131,1467881474,@ITS_NEMESIS ------- ,LABEL_2,0.9958078861236572,"@ITS_NEMESIS ------- #Video [David Bowie - Starman] Thank you very much @Pepperfire, happy weekend!  Ã¢â¢Â« http://blip.fm/~7oowe",LABEL_2,0.9941295385360718,"@ITS_NEMESIS ------- #Video [David Bowie - Starman] Thank you very much @Pepperfire, happy weekend!  Ã¢â¢Â« http://blip.fm/~7oowemy whole body feels itchy and like its on fire "
283,n,0.9614424109458923,1467881686,@LoveMeagan it doesn't work your fan is upset ,LABEL_0,0.748245358467102,@LoveMeagan it doesn't work your fan is upset My man crush Jake Peavy let me down  #gayforpeavy,LABEL_0,0.9914878606796265,"@LoveMeagan it doesn't work your fan is upset My man crush Jake Peavy let me down  #gayforpeavySad, sad, sad. I don't know why but I hate this feeling  I wanna sleep and I still can't!"
284,n,0.9433447122573853,1467881809,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. ,LABEL_1,0.8626590371131897,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS ,LABEL_1,0.8868091702461243,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS has lost his ring. It's no-where to be seen 
285,m,0.705848753452301,1467881897,@zaydia but i cant figure out how to get there / back / pay for a hotel etc ,LABEL_2,0.554543137550354,@zaydia but i cant figure out how to get there / back / pay for a hotel etc @sarah2175 thanks for the follow Friday ,LABEL_0,0.985469400882721,"@zaydia but i cant figure out how to get there / back / pay for a hotel etc @sarah2175 thanks for the follow Friday My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! "
286,m,0.40926268696784973,1467881920,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN ",LABEL_2,0.9728481769561768,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN @catmagellan @fjfonseca you're most welcome!  IÃ¢â¬â¢ve been away, but now IÃ¢â¬â¢m back in business!",LABEL_0,0.6889350414276123,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN @catmagellan @fjfonseca you're most welcome!  IÃ¢â¬â¢ve been away, but now IÃ¢â¬â¢m back in business!My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! "
287,n,0.9878224730491638,1467882140,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.,LABEL_1,0.8223492503166199,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.Back from the library. Logan was a very good boy and caused his mommy no stress at all ,LABEL_1,0.9125606417655945,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.Back from the library. Logan was a very good boy and caused his mommy no stress at all @lolitariot oh no  hope you're not getting sick too!
288,m,0.9662277698516846,1467882491,@ThaStevieG but what I really want is my old bass back ,LABEL_2,0.8001847267150879,@ThaStevieG but what I really want is my old bass back twiggassssssss I been out of range all day  I'm back now and hopefully for good.,LABEL_2,0.6972780823707581,@ThaStevieG but what I really want is my old bass back twiggassssssss I been out of range all day  I'm back now and hopefully for good.Kind of longs for the bus that shows up at the end of Ghost World right now. Ugh. 
289,n,0.9865425825119019,1467882592,Mad tired today... Callin it in early tonight  nighty night twittas,LABEL_1,0.901476263999939,Mad tired today... Callin it in early tonight  nighty night twittas@james_a_michael Wow. I have been there. -lol- I have family in OH not far from there. Have a safe trip!! ,LABEL_1,0.8347586989402771,Mad tired today... Callin it in early tonight  nighty night twittas@james_a_michael Wow. I have been there. -lol- I have family in OH not far from there. Have a safe trip!! @cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?
290,p,0.9833136200904846,1467882902,"@LevenRambin: Take it easy, and be good to you. ",LABEL_2,0.9879485368728638,"@LevenRambin: Take it easy, and be good to you. @ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. ",LABEL_2,0.9742019176483154,"@LevenRambin: Take it easy, and be good to you. @ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  "
291,n,0.9949951171875,1467888679,I'm afraid I had bad code. ,LABEL_1,0.9667628407478333,I'm afraid I had bad code. @psyfe Sounds like a great solution strategy ,LABEL_1,0.8336413502693176,I'm afraid I had bad code. @psyfe Sounds like a great solution strategy @frago I hate you. I didn't need to see that. I need to call my therapist now. 
292,m,0.9669450521469116,1467888732,Think I'm going to bed. Goodniight. I hate this ,LABEL_1,0.8774198889732361,Think I'm going to bed. Goodniight. I hate this @hummiemd I KNOW! I was really surprised since everyone recommends them on youtube.  I have to call them tomorrow and figure it all out.,LABEL_1,0.9195282459259033,Think I'm going to bed. Goodniight. I hate this @hummiemd I KNOW! I was really surprised since everyone recommends them on youtube.  I have to call them tomorrow and figure it all out.ChiefDelphi is down 
293,p,0.9967734217643738,1467888953,"@riancurtis  i'm here, friend, and i love you.",LABEL_2,0.9970495700836182,"@riancurtis  i'm here, friend, and i love you.Thanks for bursting my bubble ",LABEL_1,0.888435423374176,"@riancurtis  i'm here, friend, and i love you.Thanks for bursting my bubble Hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?"
294,m,0.9920331835746765,1467889231,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??,LABEL_1,0.7786263227462769,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff,LABEL_1,0.9806771278381348,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff@oanhLove I hate when that happens... 
295,m,0.9892345666885376,1467889251,@aaronrva is in the bathroom and i have to pee!    ,LABEL_2,0.9465391039848328,"@aaronrva is in the bathroom and i have to pee!    Just got done taking Bauer baby for some errands, Peaks Island tonight with Ashlie poo  and thennnn hopefully getting drunk ",LABEL_1,0.9889089465141296,"@aaronrva is in the bathroom and i have to pee!    Just got done taking Bauer baby for some errands, Peaks Island tonight with Ashlie poo  and thennnn hopefully getting drunk HELP! I need a new boyfriend... I'm stuck in a rut "
296,m,0.9031680822372437,1467889334,@ashleyskyy but I wanted a margarita too! ,LABEL_2,0.9935991764068604,@ashleyskyy but I wanted a margarita too! here's mii follow friday  follow @LiLg3m1n1 @FLyGUy2800 @ashleyjanae @bjayjones @Yung_Cordi &amp;&amp;&amp; @gegebaybee &lt;- the best out of all yee!,LABEL_2,0.9894120097160339,@ashleyskyy but I wanted a margarita too! here's mii follow friday  follow @LiLg3m1n1 @FLyGUy2800 @ashleyjanae @bjayjones @Yung_Cordi &amp;&amp;&amp; @gegebaybee &lt;- the best out of all yee!@kpreyes Remember my bum leg? Strikes back this time its serious 
297,n,0.9693918228149414,1467889574,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!,LABEL_0,0.9712845683097839,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!@babygirlparis http://twitpic.com/6nih9 - I was so there! I wish I could have officially met you in person and got a pic!! ,LABEL_0,0.9936726093292236,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!@babygirlparis http://twitpic.com/6nih9 - I was so there! I wish I could have officially met you in person and got a pic!! @TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down 
298,m,0.9333930015563965,1467889791,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good ,LABEL_2,0.9912840127944946,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good THE PPL @ T-MOBiLE ARE ALWAYS SO NiCE &amp;&amp; THEY ALWAYS FiX ANY PROBLEMS PROMPTLY. ,LABEL_1,0.920095682144165,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good THE PPL @ T-MOBiLE ARE ALWAYS SO NiCE &amp;&amp; THEY ALWAYS FiX ANY PROBLEMS PROMPTLY. sleep soon... i just hate saying bye and see you tomorrow for the night. 
